textID,text,sentiment,processed
59629fbcb4," I hope you had fun in Canada  don`t worry you`ll see then again this summer,",positive,i hope you had fun in canada dont worri youll see then again thi summer
7a8e7787fa," please nick, say happy birthday to me. my birthday was yesterday!",neutral,pleas nick say happi birthday to me my birthday wa yesterday
27732c6442,Ahh im in love.  hes theeee best.,positive,ahh im in love he theeee best
759fa44191, You gave me the inspiration for my last update.,positive,you gave me the inspir for my last updat
1d10473fc1,"..Get Over On His Mom & Now I Feel Horrible, He Must Think I am.  That`s Not What I Meant. Just Thought It`d Be Better Than The Brunt.",negative,get over on hi mom now i feel horribl he must think i am that not what i meant just thought itd be better than the brunt
adc4306cdb, i don`t have any of that,neutral,i dont have ani of that
f3ed4162b7,It`s  s (mr. tonematrix) birthday today. Poor guy is ill at home. Perhaps a `hi` from the twittersphere would do some good,neutral,it s mr tonematrix birthday today poor guy is ill at home perhap a hi from the twitterspher would do some good
65f2456abd, That gave me a great smile. Nice way to end the day. You are so right,positive,that gave me a great smile nice way to end the day you are so right
84ed7dbd10,had plans with people but they cancelled...now what to do?,negative,had plan with peopl but they cancel now what to do
17034446c9,"_davis Are you headed to a conference?  Oh and if you`re doing the book buying ban, you can always borrow, right?",neutral,davi are you head to a confer oh and if your do the book buy ban you can alway borrow right
b01cb3c216, OMG that`s really good i want to see the photos! have a nice day,positive,omg that realli good i want to see the photo have a nice day
7ac3ea1a28,The wedding couldn`t have been more perfect,positive,the wed couldnt have been more perfect
0e615fcfe1, Pretty sure you are hero status... You rock my socks Ms McCain.,positive,pretti sure you are hero statu you rock my sock m mccain
57a04920cb, Hey! It`s so funny - I stopped to get a coffee on the way in and spilt half of it in the car!,positive,hey it so funni i stop to get a coffe on the way in and spilt half of it in the car
6f97fd63aa,It`s teddy chucking time,negative,it teddi chuck time
391465fd61,i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour ?,neutral,i join thi becaus i think my smith chip invent a flavour compet entri wont be recognis it sweetpotato and seasalt flavour
8b5b644f36,TIRED! goodnight twitter  its mother`s day  happy mother`s day  lov my moomy <3 yayy! God Bless.,negative,tire goodnight twitter it mother day happi mother day lov my moomi 3 yayi god bless
527815714f," My pleasure  I really enjoy your random word poetry, and am disappointed when I miss out on participating!",neutral,my pleasur i realli enjoy your random word poetri and am disappoint when i miss out on particip
bfec502a34,is sitting in her nan`s bathroom dying her hair for the x factor auditions tomorrow,neutral,is sit in her nan bathroom die her hair for the x factor audit tomorrow
86c762889d, If only you`d come the sick one...with inflamed vocal cords,negative,if onli youd come the sick one with inflam vocal cord
8d7e22dfd2,tripping through tiredness is nottt nice,negative,trip through tired is nottt nice
b8993a3f10, I thought I was going to see a pic of your clean car,neutral,i thought i wa go to see a pic of your clean car
b2ace0d52f,sitting in school  sucks to be me!,negative,sit in school suck to be me
3d7be0b382,Oh great Tampa people - anybody in the area know someone who works for the Jain Society of Tampa Bay? None of their phone #`s work.,negative,oh great tampa peopl anybodi in the area know someon who work for the jain societi of tampa bay none of their phone s work
013854711a, thanks shir  I got caught with the commission once but now I get amazon.com gift certificates and they don`t take one if I do,positive,thank shir i got caught with the commiss onc but now i get amazon com gift certif and they dont take one if i do
a3f639a5b9, Lol...I am greedy. I`m craving Coldstone again.,neutral,lol i am greedi im crave coldston again
7e27ad7374," we`ll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",negative,well be back sunday to play the hors i wa out last night at mex you were not miss you
93fe886317,"Typical overcast bank holiday Monday, glad we went to the beach on Saturday",positive,typic overcast bank holiday monday glad we went to the beach on saturday
fa75ef0af9,oooh harlow is so sweet,positive,oooh harlow is so sweet
1313a49b84,I need some free #fieldnotes because I can`t travel to North 3rd Street in Philly to buy my own.,neutral,i need some free fieldnot becaus i cant travel to north 3rd street in philli to buy my own
750af2238c,Is Charleston bound for the day,neutral,is charleston bound for the day
5ec244dacc,"ONE MO TIME BECUZ  HASNT SEEN IT YET!!! AND SHES SOO **** COOL, ILL POST IT JUST 4 HER  http://bbltwt.com/0mqko",positive,one mo time becuz hasnt seen it yet and she soo cool ill post it just 4 her 0mqko
17e8450ef0,Tomorrow is house shopping...,neutral,tomorrow is hous shop
97df67af13,i just found a crack in my baking bowl...milk spilled everywhere,negative,i just found a crack in my bake bowl milk spill everywher
e2ce122fec,Just realized it is friday and b/c of a party I don`t get to go racing.,neutral,just realiz it is friday and bc of a parti i dont get to go race
eebfa4d683,Even ARNOLD couldn`t save the parks  http://bit.ly/WSM5J  - How is this providing jobs?,negative,even arnold couldnt save the park wsm 5j how is thi provid job
1f21f4239e,"Frak. I like sunshine, but I do NOT like heat headaches  shame, because today was lovely otherwise.",neutral,frak i like sunshin but i do not like heat headach shame becaus today wa love otherwis
e0a172bc68,i cut my hand open!!!,negative,i cut my hand open
bc68df5999,This economy thing is getting us down. I stay positive mostly but sometimes it really gets to me. Hoping Todd gets work soon.,neutral,thi economi thing is get u down i stay posit mostli but sometim it realli get to me hope todd get work soon
47ae2313ac, Go for it!!,neutral,go for it
fafefee73a,"_carter It says 'This video is private.', WTF????",negative,carter it say thi video is privat wtf
55105e2b18,"midnight cry.. wish the person I wanted, wanted me right now",neutral,midnight cri wish the person i want want me right now
509e97575f, you wish,neutral,you wish
42656f6156,"  Haha,I just may do that,yo!",neutral,hahai just may do thatyo
b913be82b9,Why is it so dark outside?,neutral,whi is it so dark outsid
3934798d50,_Smith glad the zoo was fun and you had a great mothers day hun,positive,smith glad the zoo wa fun and you had a great mother day hun
7d2fc0d960,Home w/bae & Myka.. He`s so meann,negative,home wbae myka he so meann
85257b9c96, I still have a lot of time on my stupid contract...  18 months before I can change providers,negative,i still have a lot of time on my stupid contract 18 month befor i can chang provid
7432bb79b0, !! WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http://bit.ly/r6RfC,neutral,we will miss thoma but have to move on so watch thi r6rfc
caac3e40f4,_life  Hey i like love iCarly it rocks.   my youtube account--> http://tinyurl.com/cf63ud,positive,life hey i like love icarli it rock my youtub account cf63ud
be8219e372,"listening to dave barnes, getting really excited for junior senior",positive,listen to dave barn get realli excit for junior senior
4b5d8cb47c,"_N_Wilson C`mon, I like the superpower explanation better! LOL",positive,nwilson cmon i like the superpow explan better lol
aa3b4edd5e,Waiting for my momma so i can go to Chase and see what the hell they doin with my money. i miss WAMU,negative,wait for my momma so i can go to chase and see what the hell they doin with my money i miss wamu
3b5b1d7305, legit. Legit cruise.,neutral,legit legit cruis
25e6e5c10e, rocks my world!!!! soooo funny!!!!  <3,positive,rock my world soooo funni 3
6122e9ce9d," totally forgot about the dgree show et al. Now ensconced in home, wine and ready for bed",negative,total forgot about the dgree show et al now ensconc in home wine and readi for bed
59ca00e303, oh ok cool will get back to you on that,neutral,oh ok cool will get back to you on that
80f58d14c9, i quite like God Save Our King too,positive,i quit like god save our king too
8bb353dccb," possibly! NyQuil will get me through tonight though  Doctors Monday! (I hope for the swine, just so I can be on google maps)..jk",positive,possibl nyquil will get me through tonight though doctor monday i hope for the swine just so i can be on googl map jk
0952a1f554, i kno i doooo!!!!!!!!!! yall partyin with out me,negative,i kno i doooo yall partyin with out me
69347cba82,BREAKING NEWS: The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!,neutral,break news the broiler at burger king is down there will be no burger at burger king at lunch at least chicken fri were there
fed62986b9," woot, woot! super cool",positive,woot woot super cool
be266a8cef, Huh. I`ll have to try that (for no other reason then just to try it,neutral,huh ill have to tri that for no other reason then just to tri it
6bad917c6f,"Watching videos on Facebook makes me feel like the biggest creep. Which I guess I am. Also, tweet #200! Woohoo!",negative,watch video on facebook make me feel like the biggest creep which i guess i am also tweet 200 woohoo
7e712d4496, Bye.,neutral,bye
1d1e147bed, OH FACK U GAVE ME POLICE THATS SOME SERIOUSE ****,negative,oh fack u gave me polic that some serious
1bf2c003e8,Did 15 mins on expresso #cycling (3 miles) and beat my last time by 40 seconds.  Then lower body weights.  Now ready for work!,neutral,did 15 min on expresso cycl 3 mile and beat my last time by 40 second then lower bodi weight now readi for work
575f837df9, That would be SOOOOOO much and Geeky to the ultimate LEVEL! But I work 9 to 530am,positive,that would be soooooo much and geeki to the ultim level but i work 9 to 530am
47fad4f4cd,had the BEST Italian meal EVER last night! twas godly! i thinks we may get our kitty cat today,positive,had the best italian meal ever last night twa godli i think we may get our kitti cat today
709049e398,Good morning Twitter!,positive,good morn twitter
72c78eb765,"just got out of prom, it was fun  off too after prom text me",positive,just got out of prom it wa fun off too after prom text me
54c1aaf23c,Working on your birthday isn`t so bad when you get to work with Ruby on Rails,positive,work on your birthday isnt so bad when you get to work with rubi on rail
8d0fdbed6d,voyed on MTV Movie Awards  Mostly on TWILIGHT and SLUMDOG   http://is.gd/wBt6,neutral,voy on mtv movi award mostli on twilight and slumdog wbt 6
6105d03cd9,Subhana Allah... I got scare told you i started having anxiety,negative,subhana allah i got scare told you i start have anxieti
859ad24097,I should be paying my bills and not playing on here.,neutral,i should be pay my bill and not play on here
c91b11eaa7,"We did it last year right around the time The Black Parade is Dead! came out. Awesome times, man.",positive,we did it last year right around the time the black parad is dead came out awesom time man
a44a46524f,Im only failing 1 class.... Algebra 2 **** it that **** is hard!,negative,im onli fail 1 class algebra 2 it that is hard
95cce905ce, there`s nothing wrong with having a quiet day... it gives you more time to listen,positive,there noth wrong with have a quiet day it give you more time to listen
16b9332185,: We can`t wait to see you!   This week can not go fast enough!,positive,we cant wait to see you thi week can not go fast enough
9f03acc2ae,history project,neutral,histori project
89e6f86bf8,Ok peeps...I`m not crazy...I was twittering 2 someone but had no idea how 2 direct msg from my cell! Blonde moment!,neutral,ok peep im not crazi i wa twitter 2 someon but had no idea how 2 direct msg from my cell blond moment
a8ce81e642, So stinkin` adorable!  I want to come check out the studio,positive,so stinkin ador i want to come check out the studio
2fd2b15c10,found `s Spinning Top instead of outtamyleague mp3. pardon me sir. but i promise i`ll buy a copy of the cd. i`m saving up,neutral,found s spin top instead of outtamyleagu mp3 pardon me sir but i promis ill buy a copi of the cd im save up
713d1fbf1e,I have the weirdest hives all over my legs and arms. What the heck am I allergic to? It itches SO bad! Dang it!,negative,i have the weirdest hive all over my leg and arm what the heck am i allerg to it itch so bad dang it
6b9f7a3faf,i need a jb but i dread the fact that it will have to be retail this summer,negative,i need a jb but i dread the fact that it will have to be retail thi summer
f2d87d6e12,"No more tickets for today.  Having dinner with Mimcy after work, then we head home. Then again, she might get a call",neutral,no more ticket for today have dinner with mimci after work then we head home then again she might get a call
f5dddf7af3,is getting ready for another makeup baseball game.  Played the same team last night & got run ruled.,neutral,is get readi for anoth makeup basebal game play the same team last night got run rule
4760ad4246,"I miss Bri. COME BACK FROM QUEENSLAND, ****! I have no one to sit next to in class.  and drama is no fun without you. COME BACK, ****!",negative,i miss bri come back from queensland i have no one to sit next to in class and drama is no fun without you come back
7c778c2b1a,thanks everyone for praying for President Aquino.  http://plurk.com/p/rreml,positive,thank everyon for pray for presid aquino prreml
6a8700208c, i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby,negative,i been say that the past 2 week that i miss play spade and drinkin chillin the good old day let me know babi
174485ccc8, wowzers! thanks! bang bang misses you on the dance floor,neutral,wowzer thank bang bang miss you on the danc floor
a9c589c2ef,Just rang the irish one. Drunk. Must confiscate phone.  hate him lots.,negative,just rang the irish one drunk must confisc phone hate him lot
780e59bcd7," wow, atleast u only have three weeks...I have two months to go    Are u going away?",positive,wow atleast u onli have three week i have two month to go are u go away
6860400eac,Bye bye edinburgh  i don`t want to leave,negative,bye bye edinburgh i dont want to leav
b86a7a5471,Peace! Good morning,positive,peac good morn
17d0e8bc79,Happy Mother`s day to MOMMY,positive,happi mother day to mommi
4c53e09ca3, enjoy!!!  have a good day. don`t forget to twitpic ****,positive,enjoy have a good day dont forget to twitpic
333f9d888c, Parvo sucks. So sorry pup has it.  I lost a puppy to parvo many moons back. Still sad over it. Hope he`s better soon,neutral,parvo suck so sorri pup ha it i lost a puppi to parvo mani moon back still sad over it hope he better soon
4d252432cc,Home at last HAPPY MOTHERS TO ALL THE MOTHERS Special thanks to my father he bought me tulips so did my princess  adult swim time (anime),positive,home at last happi mother to all the mother special thank to my father he bought me tulip so did my princess adult swim time anim
520d2410fb,Craziier are off of msn!,neutral,craziier are off of msn
b7eb042ab2,"Okay I`m about to 'crawl' into bed and ummm ummm. We are about to talk. We need to talk about somethings, Good Night Tweeters.",positive,okay im about to crawl into bed and ummm ummm we are about to talk we need to talk about someth good night tweeter
060cf455cc, I can`t wait to see yall Friday !!!! I hope I meet u guys!! That would make the night even better,positive,i cant wait to see yall friday i hope i meet u guy that would make the night even better
5135d17898,"_wi_no_name nope!  the printer in the library didn`t work, ill have to pass it in monday",neutral,winonam nope the printer in the librari didnt work ill have to pa it in monday
7085061403, Hey Tom. Have your plans to make an concert in Denmark this year?  please reply ****,positive,hey tom have your plan to make an concert in denmark thi year pleas repli
a1c6ed3d31,I hate being sick.  Make me soup?,negative,i hate be sick make me soup
03a3f63189, I fee your pain its lady Ga Ga and It will drive you insane oh dear God her songs are in my head,negative,i fee your pain it ladi ga ga and it will drive you insan oh dear god her song are in my head
29174d967f,'The truth is hiding in your eyes'    Paramore ï¿½ Decode   ? http://blip.fm/~5ytke,neutral,the truth is hide in your eye paramor decod 5ytk
fe32c3e4df,What a nice young guy at dunkin donuts let me go first,positive,what a nice young guy at dunkin donut let me go first
f39910751f, i wish i was there too,positive,i wish i wa there too
68286bd922, who can do it like we? Noboddddyyyy,neutral,who can do it like we noboddddyyyy
ea4c8aec93,http://www.mmemarko.schilderweb.nl/ for my homepage,neutral,for my homepag
cb38ab0a5a, Awake. Suprisingly. Couldn`t get to sleep last night so gave up and pulled an all-nighter.  How are you?,neutral,awak suprisingli couldnt get to sleep last night so gave up and pull an allnight how are you
db01f598c2,Sad because i cant go over my friends house,negative,sad becaus i cant go over my friend hous
41d7d10c72, I would be playing my old rogue but a friend took the account and could not get it back,neutral,i would be play my old rogu but a friend took the account and could not get it back
e1dc15f28e,It does! Lol but i have none,positive,it doe lol but i have none
6b9c032583, Thanks for making me laugh,positive,thank for make me laugh
5c4961181e,playing the game of watching straight people hook up but can`t leave because of another reason,neutral,play the game of watch straight peopl hook up but cant leav becaus of anoth reason
7c4b85d131,"How would we get thousand battlegrounds  #battleground, I mean we don`t even know how could we reach which number to make it trending tpc",neutral,how would we get thousand battleground battleground i mean we dont even know how could we reach which number to make it trend tpc
d0ef9db367," Ha... Totally go for it. You`re a journalism major, so it`s a perfect fit.",positive,ha total go for it your a journal major so it a perfect fit
26ab46f249,"Welcome  !!! Let me suggest to you  and . You`ll love `em! In other news, my algae fish died today",neutral,welcom let me suggest to you and youll love em in other news my alga fish die today
72543be785, hahaha probably not  sorry. We`ve got some things to do around the house...and then we have to go to Jared`s parents house,positive,hahaha probabl not sorri weve got some thing to do around the hous and then we have to go to jare parent hous
8faad1c73d,7.53.  7 minutes till 8. This is not my best day.  I`m late for class again.,negative,7 53 7 minut till 8 thi is not my best day im late for class again
6819873075, **** that is awful... could not believe it at first... so sad,negative,that is aw could not believ it at first so sad
73ff36bd49,  I`m sorry. This is all so sad.,negative,im sorri thi is all so sad
8223259736,Located & ordered a new cooker today. Feel I`ve got a real bargain from http://www.laskys.com  ï¿½80 cheaper than the place I almost used.,positive,locat order a new cooker today feel ive got a real bargain from 80 cheaper than the place i almost use
aa0443d930,I`m still here! I just changed my avatar,neutral,im still here i just chang my avatar
031469f48f, what happened?,neutral,what happen
9c89836823,"sandwichesss, then work",neutral,sandwich then work
27083e99a0, I miss you too.  We`ll have to get together once everything settles down in a few weeks.  Congrats on the house!,positive,i miss you too well have to get togeth onc everyth settl down in a few week congrat on the hous
d0acd356c3,Talked with mom. Al sang a song for me again  am off to sleep now..,neutral,talk with mom al sang a song for me again am off to sleep now
0cdb9fb23c, http://twitpic.com/4w8ja - **** Felicia is freakin cute,positive,4w8ja felicia is freakin cute
a38bc3f4f3,awww the wee gril in britains got talent,positive,awww the wee gril in britain got talent
5fbebe92e4, I don`t know how to use this,neutral,i dont know how to use thi
482fb09240,I wish the sun would shine. but it won`t,negative,i wish the sun would shine but it wont
f63169de66,"Come on all you lovely fans Number 14 in the Local pop Charts  Let launch an assault on the number 1 slot!!! www,reverbnation.com/suki ...",positive,come on all you love fan number 14 in the local pop chart let launch an assault on the number 1 slot wwwreverbn comsuki
59c8ed709d,  true. i think its important 2 be sensitive 2 it when we relate 2 others. empathy. a reminder we cant judge a book by a cover,positive,true i think it import 2 be sensit 2 it when we relat 2 other empathi a remind we cant judg a book by a cover
1006f5509d," I found it, I added it, but it`s still blocked!",neutral,i found it i ad it but it still block
89e6ec5f28, You`re in Miami right? I don`t see a hand delivery in your near future unfortunately,negative,your in miami right i dont see a hand deliveri in your near futur unfortun
7257adfa2b,need a camera blower.. my camera censor is dirteeh..,negative,need a camera blower my camera censor is dirteeh
7945f67ca3,Went to mikey`s cousin`s wedding. His mom caught the bouquet.,neutral,went to mikey cousin wed hi mom caught the bouquet
545e12475f, excellent good to see,positive,excel good to see
08f8640e51,first trip home since diwali. But before that a couple of days in saddi dilli,neutral,first trip home sinc diwali but befor that a coupl of day in saddi dilli
499d3f6815," I don`t think any of what i just said it true, i just had a rant about mcfly, i cant belive i did that  i feel ashamed",negative,i dont think ani of what i just said it true i just had a rant about mcfli i cant beliv i did that i feel asham
298ef613d3, haha you are just as bad as I am.... Well perhaps a little less retarded . I am attempting to knit myself gloves this winter,neutral,haha you are just a bad a i am well perhap a littl le retard i am attempt to knit myself glove thi winter
6.24E+09,today was the BEST <3 eff yeah i <3 ,positive,today wa the best 3 eff yeah i 3
bcf82d0251, FRUITY PEBBLES?! What? Over Lucky Charms,neutral,fruiti pebbl what over lucki charm
b7dc3cd50f, nice luke quote  goodluck on the test u have been dreading.,positive,nice luke quot goodluck on the test u have been dread
83282b999c,"Christa`s Mothers Day card, deep in the build phase.   - Photo: http://bkite.com/07k6e",neutral,christa mother day card deep in the build phase photo 07k6e
7f1f0b601c,"  I always thought scuba diving would give me a entirely new perspective of the world, but too chicken to do it. can u help?",positive,i alway thought scuba dive would give me a entir new perspect of the world but too chicken to do it can u help
47482b6d19,#NAME?,negative,name
fa168135cf,_1990 i kno i came in coz the sun kept going behind the clouds but now it has come back  sat in my window now on the floor lol,neutral,1990 i kno i came in coz the sun kept go behind the cloud but now it ha come back sat in my window now on the floor lol
52d4d2d5ff," I know, the suns not even up and ive been up for an hr. Tossa decided to sleep ON my side and cold nose me.",neutral,i know the sun not even up and ive been up for an hr tossa decid to sleep on my side and cold nose me
c939514b1b, I have a FACEBOOK but I use MYSPACE and TWITTER the most. I hardly check my Facebook..,negative,i have a facebook but i use myspac and twitter the most i hardli check my facebook
b81798ce06, What happened?!,neutral,what happen
635fce8da9," Interesting... I never get to Etown, however.",positive,interest i never get to etown howev
7cda7b9fe4, Happy Birthday Mel. We miss you in the UK,neutral,happi birthday mel we miss you in the uk
8073b256f8,hollie steel  bless her. but go dreambears <33333 hahahahaha,positive,holli steel bless her but go dreambear 33333 hahahahaha
8731c63d84,I wanna see that movie 'Keith' with JMcCartney in it! It looks sooo good. But none of the video stores here carry it,neutral,i wanna see that movi keith with jmccartney in it it look sooo good but none of the video store here carri it
9d422580ac,is #6 seed in regionals!!,neutral,is 6 seed in region
bce5b5d634,"Steve makes fruit smoothies for me each day & they are berry delicious, I made mine today & it was berry, berry bad",negative,steve make fruit smoothi for me each day they are berri delici i made mine today it wa berri berri bad
939cda4728,Wishing everyone a Happy Mother`s Day.  xoxo,positive,wish everyon a happi mother day xoxo
f7c24445ff,Finally got my money. Too bad it goes to bills,negative,final got my money too bad it go to bill
f6be0ca187,my feet are cold.....i hate when my feet get cold,negative,my foot are cold i hate when my foot get cold
c6d1f52386,hahaha. tea at grandma`s was sweat. yep.,neutral,hahaha tea at grandma wa sweat yep
a76a481571,At the walnut high school prom with becca,neutral,at the walnut high school prom with becca
adefff8302,i`m sickk  ... tomorrow will be a disaster if i don`t get better.,negative,im sickk tomorrow will be a disast if i dont get better
68a56eca92," ..uuuups today is mother day???....sh***....iï¿½ve forgot it, my work doesnï¿½t have a end *sigh*....thank you for remind it",neutral,uuuup today is mother day sh ive forgot it my work doesnt have a end sigh thank you for remind it
acacfffed2,played okami for 14 hours today,neutral,play okami for 14 hour today
3ee887d660,"srsly, nobody evr reply`s 2 me.",negative,srsli nobodi evr repli 2 me
24899d5bc7,is waking up somewhat. go canucks!,neutral,is wake up somewhat go canuck
6fc59888b9, Ahaha!! I have all of your albums.  Each stuff of your music is so beautiful! That`s why I am so in love with them.,positive,ahaha i have all of your album each stuff of your music is so beauti that whi i am so in love with them
db401769c1,"It`s 4pm Friday, he left at 6am Thursday.... surely he should be there now",neutral,it 4pm friday he left at 6am thursday sure he should be there now
71349d51ef,  are you having a bad day?,neutral,are you have a bad day
f846294d93,Having trouble syncing my iphone to my work exchange email  help!!!!,negative,have troubl sync my iphon to my work exchang email help
af095ef353,How I Met Your Mother? Best show ever,positive,how i met your mother best show ever
783d3bfa9c, drag me to hell looks so freakin scary  watch terminator! it was really good.,positive,drag me to hell look so freakin scari watch termin it wa realli good
1d05faf04b,and again http://twitpic.com/4wp8l,neutral,and again 4wp8l
ec7fae225e, SEND ME THAT PHOTO MAN  ily favourite,positive,send me that photo man ili favourit
f539ec0447,I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!,neutral,i want to go to peru thi summer ahhhhhhh hope yesyesy i miss it over there
a9f9dcfbc6, bye selena!!! too bad i didnt get to talk to u while u were here,negative,bye selena too bad i didnt get to talk to u while u were here
d68d268189, oooh that`s clever. I bow to your economic wisdom sensei,positive,oooh that clever i bow to your econom wisdom sensei
9a58257276,_War_MT I`m no longer blue,neutral,warmt im no longer blue
f3b213a94c,third driving lesson then back to the office,neutral,third drive lesson then back to the offic
b172a58de2,New Comment On Jowki:  I wish I had the time to blog more often  http://cli.gs/ZzRe1P,positive,new comment on jowki i wish i had the time to blog more often zzre 1p
140c1ad9f0,Going to the doctors now. Scared as ****.,negative,go to the doctor now scare a
cdb6743e92,_Forward Poor dead Josh.  http://bit.ly/JKpHn Please leave your messages of condolences there. #boy #rip ||| That`s sad.,negative,forward poor dead josh jkphn pleas leav your messag of condol there boy rip that sad
5228a1be3e,I am sad that my kids were ungrateful today,negative,i am sad that my kid were ungrat today
eca4006095,"I started X-Slimmer at eight this morning, it`s still going  I hate that it always want`s my friggin password.",negative,i start xslimmer at eight thi morn it still go i hate that it alway want my friggin password
cf2f393f1f,Just went a bought the bigest redbull i could find. its going to be a long day at the office,negative,just went a bought the bigest redbul i could find it go to be a long day at the offic
3949709cf1," Hahahaha! It`s not horrible, if others were singing with I`m sure it could work. I wish I could afford my own drum set",positive,hahahaha it not horribl if other were sing with im sure it could work i wish i could afford my own drum set
f55b9f5837,First time in my live that i got a little pop up on the taskbar saying that one of my files was corrupt and I needed to run chkdisk,neutral,first time in my live that i got a littl pop up on the taskbar say that one of my file wa corrupt and i need to run chkdisk
1f3dac52ea, Hi  Yes wasn`t she absolutely terrible! How on earth does she hear a good tune from her ears? Lol,negative,hi ye wasnt she absolut terribl how on earth doe she hear a good tune from her ear lol
554ff0041e, Happy mom`s day to you too,positive,happi mom day to you too
e45e510516, Gross! haha it was like the tiniest piece ever but i can taste it like i ate the whole onion eww,negative,gross haha it wa like the tiniest piec ever but i can tast it like i ate the whole onion eww
1eee3222a9, My Mom is a nurse practitioner&spent entire life devoted to the field.  The good ones deserve to be recognized! I`ll follow her,positive,my mom is a nurs practitionersp entir life devot to the field the good one deserv to be recogn ill follow her
1544c4c141," Dude, I hear ya. I`ll be 26 two weeks from tomorrow. I feel old.",negative,dude i hear ya ill be 26 two week from tomorrow i feel old
a740089c71,Holidays are now over - not fair!!,negative,holiday are now over not fair
4a9d9853cc,http://twitpic.com/4wbn6 - my hubby and his adoarble baby brother,positive,4wbn6 my hubbi and hi adoarbl babi brother
7cb0fa61e0,Conserve water. Take showers together,neutral,conserv water take shower togeth
f9f300c7d3, Who doesn`t know who The Supervillians are Fails. I saw you both in January at The Warfield in SF.  LEGIT SHOW FOR SURE.,negative,who doesnt know who the supervillian are fail i saw you both in januari at the warfield in sf legit show for sure
c456319467,I wish I had a concept of what time it is right now....  not adjusting well. Obvs.,neutral,i wish i had a concept of what time it is right now not adjust well obv
966cd66ed7,working!   I am so ready to go.,positive,work i am so readi to go
b7ad5dba8a,  I know it`s sad. But back in 05 the auto industry didn`t understand that iPhones would change our lives,negative,i know it sad but back in 05 the auto industri didnt understand that iphon would chang our life
83f6616e1a, #sometimes also emoticons sometimes,neutral,sometim also emoticon sometim
21fe7492e2,trying to get a sale in my job...,neutral,tri to get a sale in my job
3212554935,Just chillin at home,positive,just chillin at home
e5f6ecf00a,went to bed last night with the feeling of a migraine coming and woke up feeling worse.,negative,went to bed last night with the feel of a migrain come and woke up feel wors
3ef085ec5a, ... same to you!,neutral,same to you
e5b1ffc9f9, i can`t go tonight   *Cait*,neutral,i cant go tonight cait
e5740887a5,Why is  scared or  lmao.. Someone pls tell me!!,negative,whi is scare or lmao someon pl tell me
4b28bc4b87, Is there going to Sausage on it  yum yum,positive,is there go to sausag on it yum yum
ced27ecf6c,I  do not want to work tomorrow!,negative,i do not want to work tomorrow
3768a43939, LMAO!!! Man I was so bummed when she stopped braiding,negative,lmao man i wa so bum when she stop braid
971e687edf,Picked up Luna from the vet. She looks like she`s been crying  I`m not kidding. Her lashes are wet and she has tear trails. My poor bebe!,negative,pick up luna from the vet she look like she been cri im not kid her lash are wet and she ha tear trail my poor bebe
2822c1210d,"Its raining cats and dogs here, in Mysore! Thankfully, no pigs/swines!",positive,it rain cat and dog here in mysor thank no pigsswin
6040c4b830," sounds good.  and yeah, I turn 21 tomorrow so I`ll definitely be partying.",positive,sound good and yeah i turn 21 tomorrow so ill definit be parti
b54cf2bb2a,Why can`t I buy the Nokia N97?!? Amazon says 'cannot ship to this address.',negative,whi cant i buy the nokia n97 amazon say cannot ship to thi address
e17ee2bd79,boo  rabbits pisses on people you know that,neutral,boo rabbit piss on peopl you know that
ced8b4c31c," Hey Hey!! I got this custom designed, one of a kind Superfresh T over here with somebodies name on it collecting dust",neutral,hey hey i got thi custom design one of a kind superfresh t over here with somebodi name on it collect dust
f605712477,Checking out Ciege Cagalawan`s S/S Collection and I am regretting that I did not see his collection tonight  I got invites!,negative,check out cieg cagalawan s collect and i am regret that i did not see hi collect tonight i got invit
5c76618adf,Just got up thinkin about how weird it is w/out our dog,negative,just got up thinkin about how weird it is wout our dog
ecaf22f145,Summer is finally here! Graduation in a week!,neutral,summer is final here graduat in a week
10da8bef28, Aw not again!  Feel better soon bb!,neutral,aw not again feel better soon bb
be136d7098," : Hi, i think u should try Ph? in Vietnam, it`s really quite delicious",positive,hi i think u should tri ph in vietnam it realli quit delici
ebdf4604ab, They have a list of 50 state parks here in PA that are under consideration for closing. Nice ones too.,negative,they have a list of 50 state park here in pa that are under consider for close nice one too
0ae06be8ae, hahaha my uncle does that coz my aunty is a **** who left her kids,neutral,hahaha my uncl doe that coz my aunti is a who left her kid
7b4e00002d, Oh so nooooowwww youre too busy for me...dam I see how it is! How long we known each other?!?!?,negative,oh so nooooowwww your too busi for me dam i see how it is how long we known each other
2fd0de39b2, oh the noon? I don`t know if I can make that one...I only get 30 min for lunch,negative,oh the noon i dont know if i can make that one i onli get 30 min for lunch
f7bd9f704a,1 week and 1 one day to go.,neutral,1 week and 1 one day to go
4b9e94e2d8,  lol yep sure do... although I must get out the house today !!!,neutral,lol yep sure do although i must get out the hous today
